startId,endId,count
GENE_24835,GENE_20848,2
GENE_387,GENE_20848,2
GENE_6772,GENE_20848,2
GENE_6774,GENE_20848,2
GENE_83619,GENE_20848,2
GENE_59341,GENE_21333,2
GENE_63873,GENE_21333,2
GENE_7442,GENE_21333,2
GENE_11651,GENE_21802,2
GENE_14178,GENE_21802,2
GENE_15945,GENE_21802,2
GENE_16153,GENE_21802,2
GENE_17523,GENE_21802,2
GENE_18126,GENE_21802,2
GENE_20310,GENE_21802,2
GENE_24451,GENE_21802,2
GENE_24498,GENE_21802,2
GENE_24835,GENE_21802,2
GENE_3082,GENE_21802,2
GENE_3439,GENE_21802,2
GENE_3458,GENE_21802,2
GENE_3552,GENE_21802,2
GENE_3569,GENE_21802,2
GENE_3627,GENE_21802,2
GENE_3958,GENE_21802,2
GENE_59086,GENE_21802,2
GENE_7039,GENE_21802,2
GENE_7076,GENE_21802,2
GENE_7124,GENE_21802,2
GENE_83619,GENE_21802,2
GENE_11651,GENE_21803,2
GENE_17127,GENE_21803,2
GENE_17390,GENE_21803,2
GENE_22339,GENE_21803,2
GENE_22341,GENE_21803,2
GENE_29260,GENE_21803,2
GENE_3576,GENE_21803,2
GENE_404704,GENE_21803,2
GENE_59086,GENE_21803,2
GENE_952,GENE_21803,2
GENE_11651,GENE_21857,2
GENE_15978,GENE_21857,2
GENE_16153,GENE_21857,2
GENE_17127,GENE_21857,2
GENE_17390,GENE_21857,2
GENE_17395,GENE_21857,2
GENE_17523,GENE_21857,2
GENE_18126,GENE_21857,2
GENE_20296,GENE_21857,2
GENE_20310,GENE_21857,2
GENE_22339,GENE_21857,2
GENE_22341,GENE_21857,2
GENE_24451,GENE_21857,2
GENE_24498,GENE_21857,2
GENE_4790,GENE_21857,2
GENE_83619,GENE_21857,2
GENE_17127,GENE_21858,2
GENE_17390,GENE_21858,2
GENE_22339,GENE_21858,2
GENE_22341,GENE_21858,2
GENE_59086,GENE_21858,2
GENE_14345,GENE_21869,2
GENE_16878,GENE_21869,2
GENE_11596,GENE_21898,2
GENE_12367,GENE_21898,2
GENE_15,GENE_21898,2
GENE_18126,GENE_21898,2
GENE_207,GENE_21898,2
GENE_225471,GENE_21898,2
GENE_2475,GENE_21898,2
GENE_3552,GENE_21898,2
GENE_3576,GENE_21898,2
GENE_4615,GENE_21898,2
GENE_7098,GENE_21898,2
GENE_1116,GENE_21926,2
GENE_11352,GENE_21926,2
GENE_1147,GENE_21926,2
GENE_12028,GENE_21926,2
GENE_13405,GENE_21926,2
GENE_142980,GENE_21926,2
GENE_1440,GENE_21926,2
GENE_1459,GENE_21926,2
GENE_1514,GENE_21926,2
GENE_15289,GENE_21926,2
GENE_16183,GENE_21926,2
GENE_16185,GENE_21926,2
GENE_16668,GENE_21926,2
GENE_17224,GENE_21926,2
GENE_17347,GENE_21926,2
GENE_1791,GENE_21926,2
GENE_18104,GENE_21926,2
GENE_20303,GENE_21926,2
GENE_20311,GENE_21926,2
GENE_2252,GENE_21926,2
GENE_2641,GENE_21926,2
GENE_27,GENE_21926,2
GENE_284,GENE_21926,2
GENE_29108,GENE_21926,2
GENE_3162,GENE_21926,2
GENE_3553,GENE_21926,2
GENE_3565,GENE_21926,2
GENE_3574,GENE_21926,2
GENE_3606,GENE_21926,2
GENE_3630,GENE_21926,2
GENE_406958,GENE_21926,2
GENE_407053,GENE_21926,2
GENE_43740568,GENE_21926,2
GENE_471,GENE_21926,2
GENE_51561,GENE_21926,2
GENE_53859,GENE_21926,2
GENE_5563,GENE_21926,2
GENE_5594,GENE_21926,2
GENE_5595_5594,GENE_21926,2
GENE_60505,GENE_21926,2
GENE_623,GENE_21926,2
GENE_6348,GENE_21926,2
GENE_6401,GENE_21926,2
GENE_7448,GENE_21926,2
GENE_834,GENE_21926,2
GENE_920,GENE_21926,2
GENE_9817,GENE_21926,2
GENE_9892,GENE_21926,2
GENE_12981,GENE_21939,2
GENE_17127,GENE_21943,2
GENE_17390,GENE_21943,2
GENE_22339,GENE_21943,2
GENE_22341,GENE_21943,2
GENE_59086,GENE_21943,2
GENE_20219,GENE_21947,2
GENE_1956,GENE_21977,2
GENE_233489,GENE_22042,2
GENE_24825,GENE_22042,2
GENE_111364,GENE_22059,2
GENE_17075,GENE_22059,2
GENE_11651,GENE_22060,2
GENE_12211,GENE_22060,2
GENE_16542,GENE_22060,2
GENE_17210,GENE_22060,2
GENE_20693,GENE_22060,2
GENE_26416,GENE_22060,2
GENE_66593,GENE_22060,2
GENE_168741,GENE_22061,2
GENE_5987,GENE_22061,2
GENE_70008,GENE_22073,2
GENE_11651,GENE_22084,2
GENE_15978,GENE_22084,2
GENE_16153,GENE_22084,2
GENE_17523,GENE_22084,2
GENE_18033,GENE_22084,2
GENE_18126,GENE_22084,2
GENE_20296,GENE_22084,2
GENE_20310,GENE_22084,2
GENE_24451,GENE_22084,2
GENE_24498,GENE_22084,2
GENE_24835,GENE_22084,2
GENE_83619,GENE_22084,2
GENE_168741,GENE_22130,2
GENE_5987,GENE_22130,2
GENE_15378,GENE_22337,2
GENE_2353,GENE_22337,2
GENE_3638,GENE_22337,2
GENE_5599,GENE_22337,2
GENE_59272,GENE_22337,2
GENE_11910,GENE_22339,2
GENE_12443,GENE_22339,2
GENE_13038,GENE_22339,2
GENE_13856,GENE_22339,2
GENE_15368,GENE_22339,2
GENE_15378,GENE_22339,2
GENE_15894,GENE_22339,2
GENE_17131,GENE_22339,2
GENE_17393,GENE_22339,2
GENE_17395,GENE_22339,2
GENE_17833,GENE_22339,2
GENE_18024,GENE_22339,2
GENE_18033,GENE_22339,2
GENE_18792,GENE_22339,2
GENE_20525,GENE_22339,2
GENE_21803,GENE_22339,2
GENE_21857,GENE_22339,2
GENE_21858,GENE_22339,2
GENE_21943,GENE_22339,2
GENE_24577,GENE_22339,2
GENE_24778,GENE_22339,2
GENE_24835,GENE_22339,2
GENE_25335,GENE_22339,2
GENE_25619,GENE_22339,2
GENE_25631,GENE_22339,2
GENE_26416,GENE_22339,2
GENE_283120,GENE_22339,2
GENE_4790,GENE_22339,2
GENE_56717,GENE_22339,2
GENE_6647,GENE_22339,2
GENE_81686,GENE_22339,2
GENE_83502,GENE_22339,2
GENE_11910,GENE_22341,2
GENE_12443,GENE_22341,2
GENE_13038,GENE_22341,2
GENE_15368,GENE_22341,2
GENE_15378,GENE_22341,2
GENE_15894,GENE_22341,2
GENE_16175,GENE_22341,2
GENE_17131,GENE_22341,2
GENE_17393,GENE_22341,2
GENE_17395,GENE_22341,2
GENE_17833,GENE_22341,2
GENE_18024,GENE_22341,2
GENE_18033,GENE_22341,2
GENE_18792,GENE_22341,2
GENE_20525,GENE_22341,2
GENE_21803,GENE_22341,2
GENE_21857,GENE_22341,2
GENE_21858,GENE_22341,2
GENE_21943,GENE_22341,2
GENE_24577,GENE_22341,2
GENE_24778,GENE_22341,2
GENE_24835,GENE_22341,2
GENE_25335,GENE_22341,2
GENE_25619,GENE_22341,2
GENE_25631,GENE_22341,2
GENE_283120,GENE_22341,2
GENE_4313,GENE_22341,2
GENE_4316,GENE_22341,2
GENE_56717,GENE_22341,2
GENE_6513_20525_24778,GENE_22341,2
GENE_6647,GENE_22341,2
GENE_7422,GENE_22341,2
GENE_81686,GENE_22341,2
GENE_83502,GENE_22341,2
GENE_11651,GENE_22352,2
GENE_13555,GENE_22352,2
GENE_4864,GENE_22352,2
GENE_6198,GENE_22352,2
GENE_644914,GENE_22352,2
GENE_983,GENE_22352,2
GENE_18550,GENE_22370,2
GENE_2147,GENE_22370,2
GENE_925,GENE_22370,2
GENE_13419,GENE_22371,2
GENE_13713,GENE_22371,2
GENE_4846,GENE_22371,2
GENE_3949,GENE_22796,2
GENE_6998,GENE_22814,2
GENE_1719,GENE_22848,2
GENE_2147,GENE_22848,2
GENE_2932,GENE_22848,2
GENE_3438,GENE_22848,2
GENE_43740568,GENE_22848,2
GENE_5494,GENE_22848,2
GENE_5499,GENE_22848,2
GENE_5594,GENE_22848,2
GENE_7297,GENE_22848,2
GENE_7448,GENE_22848,2
GENE_920,GENE_22848,2
GENE_834,GENE_22861,2
GENE_9447,GENE_22861,2
GENE_145957,GENE_22871,2
GENE_1945,GENE_22871,2
GENE_1947,GENE_22871,2
GENE_1948,GENE_22871,2
GENE_3084,GENE_22871,2
GENE_9542,GENE_22871,2
GENE_1803,GENE_22914,2
GENE_2147,GENE_22914,2
GENE_3570,GENE_22914,2
GENE_7448,GENE_22914,2
GENE_925,GENE_22914,2
GENE_10970,GENE_22918,2
GENE_1385,GENE_22918,2
GENE_21,GENE_22918,2
GENE_2627,GENE_22918,2
GENE_54431,GENE_22918,2
GENE_6441,GENE_22918,2
GENE_7270,GENE_22918,2
GENE_9476,GENE_22918,2
GENE_1401,GENE_22924,2
GENE_9617,GENE_22924,2
GENE_15289,GENE_22933,2
GENE_15894,GENE_22933,2
GENE_23411_22933_23410_23409_23408_51548_51547,GENE_22933,2
GENE_3630,GENE_22933,2
GENE_51548,GENE_22933,2
GENE_64383,GENE_22933,2
GENE_83666_84875_64761_54625,GENE_22933,2
GENE_114548,GENE_22953,2
GENE_30848,GENE_23013,2
GENE_1385,GENE_23040,2
GENE_140690,GENE_23040,2
GENE_404672,GENE_23040,2
GENE_4801,GENE_23040,2
GENE_54823,GENE_23040,2
GENE_58487,GENE_23040,2
GENE_7874,GENE_23040,2
GENE_29,GENE_23054,2
GENE_847,GENE_23089,2
GENE_1002,GENE_23093,2
GENE_2033,GENE_23097,2
GENE_3398,GENE_23097,2
GENE_10458,GENE_23176,2
GENE_1731,GENE_23176,2
GENE_5414,GENE_23176,2
GENE_55964,GENE_23176,2
GENE_8938,GENE_23176,2
GENE_221294,GENE_23204,2
GENE_3460,GENE_23204,2
GENE_5987,GENE_23204,2
GENE_3635,GENE_23218,2
GENE_100132476,GENE_23239,2
GENE_2475,GENE_23239,2
GENE_26033,GENE_23239,2
GENE_55354,GENE_23239,2
GENE_57762,GENE_23239,2
GENE_6016,GENE_23239,2
GENE_6281,GENE_23239,2
GENE_6840,GENE_23239,2
GENE_8458,GENE_23239,2
GENE_9693,GENE_23239,2
GENE_4790,GENE_23271,2
GENE_100132476,GENE_23294,2
GENE_26033,GENE_23294,2
GENE_55354,GENE_23294,2
GENE_57762,GENE_23294,2
GENE_6016,GENE_23294,2
GENE_6281,GENE_23294,2
GENE_6840,GENE_23294,2
GENE_8458,GENE_23294,2
GENE_9693,GENE_23294,2
GENE_10280,GENE_23307,2
GENE_4363,GENE_23307,2
GENE_6046_23476,GENE_23307,2
GENE_6253,GENE_23307,2
GENE_7415,GENE_23307,2
GENE_142,GENE_23336,2
GENE_3569,GENE_23336,2
GENE_5133,GENE_23336,2
GENE_6502,GENE_23336,2
GENE_682,GENE_23336,2
GENE_43740575,GENE_23345,2
GENE_10280,GENE_23367,2
GENE_4363,GENE_23367,2
GENE_51661,GENE_23367,2
GENE_6046_23476,GENE_23367,2
GENE_6253,GENE_23367,2
GENE_43740568,GENE_23394,2
GENE_124590,GENE_23395,2
GENE_10130_5393,GENE_23404,2
GENE_925,GENE_23404,2
GENE_29102,GENE_23405,2
GENE_57510,GENE_23405,2
GENE_6648,GENE_23410,2
GENE_106478911,GENE_23411,2
GENE_11607,GENE_23411,2
GENE_12494,GENE_23411,2
GENE_15289,GENE_23411,2
GENE_15894,GENE_23411,2
GENE_1636,GENE_23411,2
GENE_1956,GENE_23411,2
GENE_20726,GENE_23411,2
GENE_2335,GENE_23411,2
GENE_243771,GENE_23411,2
GENE_51548,GENE_23411,2
GENE_5468,GENE_23411,2
GENE_547253,GENE_23411,2
GENE_671535,GENE_23411,2
GENE_80285,GENE_23411,2
GENE_9734,GENE_23411,2
GENE_54732,GENE_23423,2
GENE_394263,GENE_23462,2
GENE_2099,GENE_23493,2
GENE_115650,GENE_23495,2
GENE_1230,GENE_23495,2
GENE_1234,GENE_23495,2
GENE_23765,GENE_23495,2
GENE_3459,GENE_23495,2
GENE_3558,GENE_23495,2
GENE_3570,GENE_23495,2
GENE_3574,GENE_23495,2
GENE_3605,GENE_23495,2
GENE_4790,GENE_23495,2
GENE_7132,GENE_23495,2
GENE_8764,GENE_23495,2
GENE_8807,GENE_23495,2
GENE_929,GENE_23495,2
GENE_943,GENE_23495,2
GENE_944,GENE_23495,2
GENE_7124,GENE_23514,2
GENE_7157,GENE_23514,2
GENE_26503,GENE_23523,2
GENE_3558,GENE_23523,2
GENE_6890,GENE_23541,2
GENE_2147,GENE_23545,2
GENE_28869,GENE_23545,2
GENE_28870,GENE_23545,2
GENE_28873,GENE_23545,2
GENE_28874,GENE_23545,2
GENE_28885_10507_28899,GENE_23545,2
GENE_3778,GENE_23545,2
GENE_3779,GENE_23545,2
GENE_406947,GENE_23545,2
GENE_5054,GENE_23545,2
GENE_5355,GENE_23545,2
GENE_5447,GENE_23545,2
GENE_7040,GENE_23545,2
GENE_712,GENE_23545,2
GENE_777,GENE_23545,2
GENE_1991,GENE_23569,2
GENE_5266,GENE_23569,2
GENE_131177,GENE_23584,2
GENE_284340,GENE_23584,2
GENE_3569,GENE_23584,2
GENE_3727,GENE_23584,2
GENE_10018,GENE_23586,2
GENE_10146,GENE_23586,2
GENE_114548,GENE_23586,2
GENE_1387,GENE_23586,2
GENE_1435,GENE_23586,2
GENE_1440,GENE_23586,2
GENE_20226,GENE_23586,2
GENE_2214,GENE_23586,2
GENE_2217,GENE_23586,2
GENE_228607,GENE_23586,2
GENE_27113,GENE_23586,2
GENE_3082,GENE_23586,2
GENE_317,GENE_23586,2
GENE_3433,GENE_23586,2
GENE_3437,GENE_23586,2
GENE_3458,GENE_23586,2
GENE_3553,GENE_23586,2
GENE_3558,GENE_23586,2
GENE_3574,GENE_23586,2
GENE_3586,GENE_23586,2
GENE_3605,GENE_23586,2
GENE_3606,GENE_23586,2
GENE_3659,GENE_23586,2
GENE_404704,GENE_23586,2
GENE_4170,GENE_23586,2
GENE_43740572,GENE_23586,2
GENE_54106,GENE_23586,2
GENE_581,GENE_23586,2
GENE_5970,GENE_23586,2
GENE_6348,GENE_23586,2
GENE_7157,GENE_23586,2
GENE_834,GENE_23586,2
GENE_8519,GENE_23586,2
GENE_8772,GENE_23586,2
GENE_8809,GENE_23586,2
GENE_9447,GENE_23586,2
GENE_9595,GENE_23586,2
GENE_17087,GENE_23643,2
GENE_183,GENE_23643,2
GENE_8075,GENE_23643,2
GENE_6871,GENE_23659,2
GENE_2908,GENE_23705,2
GENE_253738,GENE_23731,2
GENE_163126,GENE_23741,2
GENE_10045,GENE_23759,2
GENE_1435,GENE_23765,2
GENE_1437,GENE_23765,2
GENE_23495,GENE_23765,2
GENE_3458,GENE_23765,2
GENE_3552,GENE_23765,2
GENE_4049,GENE_23765,2
GENE_4050,GENE_23765,2
GENE_4055,GENE_23765,2
GENE_608,GENE_23765,2
GENE_6774,GENE_23765,2
GENE_5355,GENE_24110,2
GENE_5321,GENE_24141,2
GENE_103231639,GENE_24179,2
GENE_1401,GENE_24179,2
GENE_1909,GENE_24179,2
GENE_1910,GENE_24179,2
GENE_2099,GENE_24179,2
GENE_24182,GENE_24179,2
GENE_24241,GENE_24179,2
GENE_24715,GENE_24179,2
GENE_24827,GENE_24179,2
GENE_29197,GENE_24179,2
GENE_313831,GENE_24179,2
GENE_3458,GENE_24179,2
GENE_3553,GENE_24179,2
GENE_3557,GENE_24179,2
GENE_3627,GENE_24179,2
GENE_4306,GENE_24179,2
GENE_4313,GENE_24179,2
GENE_4318,GENE_24179,2
GENE_4512,GENE_24179,2
GENE_4513,GENE_24179,2
GENE_6046,GENE_24179,2
GENE_796,GENE_24179,2
GENE_84353,GENE_24179,2
GENE_84426,GENE_24179,2
GENE_103231639,GENE_24180,2
GENE_183,GENE_24180,2
GENE_25664,GENE_24180,2
GENE_25728,GENE_24180,2
GENE_284,GENE_24180,2
GENE_100314066,GENE_24182,2
GENE_100422996,GENE_24182,2
GENE_116554,GENE_24182,2
GENE_24179,GENE_24182,2
GENE_24498,GENE_24182,2
GENE_4790,GENE_24182,2
GENE_16193,GENE_24185,2
GENE_20309,GENE_24185,2
GENE_24768,GENE_24185,2
GENE_3576,GENE_24185,2
GENE_406947,GENE_24185,2
GENE_24179,GENE_24241,2
GENE_3680,GENE_24248,2
GENE_1803,GENE_24310,2
GENE_27329,GENE_24310,2
GENE_3383,GENE_24310,2
GENE_3394,GENE_24310,2
GENE_5243,GENE_24310,2
GENE_7412,GENE_24310,2
GENE_999,GENE_24310,2
GENE_11651,GENE_24314,2
GENE_15978,GENE_24314,2
GENE_16153,GENE_24314,2
GENE_17523,GENE_24314,2
GENE_18033,GENE_24314,2
GENE_18126,GENE_24314,2
GENE_20296,GENE_24314,2
GENE_20310,GENE_24314,2
GENE_24451,GENE_24314,2
GENE_24498,GENE_24314,2
GENE_24835,GENE_24314,2
GENE_83619,GENE_24314,2
GENE_302668,GENE_24323,2
GENE_4846,GENE_24323,2
GENE_59272,GENE_24323,2
GENE_3586,GENE_24335,2
GENE_598,GENE_24335,2
GENE_11421,GENE_24338,2
GENE_1432,GENE_24338,2
GENE_15368,GENE_24338,2
GENE_18024,GENE_24338,2
GENE_18033,GENE_24338,2
GENE_18104,GENE_24338,2
GENE_185,GENE_24338,2
GENE_24493,GENE_24338,2
GENE_24599,GENE_24338,2
GENE_24715,GENE_24338,2
GENE_26198,GENE_24338,2
GENE_2690,GENE_24338,2
GENE_29560,GENE_24338,2
GENE_3630,GENE_24338,2
GENE_4790,GENE_24338,2
GENE_5594,GENE_24338,2
GENE_116562,GENE_24451,2
GENE_12362,GENE_24451,2
GENE_15182,GENE_24451,2
GENE_1535,GENE_24451,2
GENE_1536,GENE_24451,2
GENE_15945,GENE_24451,2
GENE_16171,GENE_24451,2
GENE_16173,GENE_24451,2
GENE_16176,GENE_24451,2
GENE_16189,GENE_24451,2
GENE_16191,GENE_24451,2
GENE_17395,GENE_24451,2
GENE_18035,GENE_24451,2
GENE_19697,GENE_24451,2
GENE_20304,GENE_24451,2
GENE_20589,GENE_24451,2
GENE_20848,GENE_24451,2
GENE_21802,GENE_24451,2
GENE_21857,GENE_24451,2
GENE_22084,GENE_24451,2
GENE_24314,GENE_24451,2
GENE_24493,GENE_24451,2
GENE_24770,GENE_24451,2
GENE_24827,GENE_24451,2
GENE_25325,GENE_24451,2
GENE_27035_1536_50508_50507,GENE_24451,2
GENE_287287,GENE_24451,2
GENE_29260,GENE_24451,2
GENE_303413,GENE_24451,2
GENE_309757,GENE_24451,2
GENE_387177,GENE_24451,2
GENE_4688,GENE_24451,2
GENE_4790,GENE_24451,2
GENE_50507,GENE_24451,2
GENE_56458,GENE_24451,2
GENE_5743,GENE_24451,2
GENE_59086,GENE_24451,2
GENE_66824,GENE_24451,2
GENE_723886,GENE_24451,2
GENE_72508,GENE_24451,2
GENE_100009088,GENE_24493,2
GENE_103226390,GENE_24493,2
GENE_111343,GENE_24493,2
GENE_11651,GENE_24493,2
GENE_116553,GENE_24493,2
GENE_1401,GENE_24493,2
GENE_15978,GENE_24493,2
GENE_16153,GENE_24493,2
GENE_17523,GENE_24493,2
GENE_18033,GENE_24493,2
GENE_18126,GENE_24493,2
GENE_20296,GENE_24493,2
GENE_20310,GENE_24493,2
GENE_24338,GENE_24493,2
GENE_24451,GENE_24493,2
GENE_287287,GENE_24493,2
GENE_287362,GENE_24493,2
GENE_29260,GENE_24493,2
GENE_309361,GENE_24493,2
GENE_3586,GENE_24493,2
GENE_83619,GENE_24493,2
GENE_59272,GENE_24494,2
GENE_3552,GENE_24497,2
GENE_100009088,GENE_24498,2
GENE_114548,GENE_24498,2
GENE_116554,GENE_24498,2
GENE_12362,GENE_24498,2
GENE_13058,GENE_24498,2
GENE_15182,GENE_24498,2
GENE_15945,GENE_24498,2
GENE_16171,GENE_24498,2
GENE_16173,GENE_24498,2
GENE_16176,GENE_24498,2
GENE_16189,GENE_24498,2
GENE_16191,GENE_24498,2
GENE_17395,GENE_24498,2
GENE_18035,GENE_24498,2
GENE_19697,GENE_24498,2
GENE_20304,GENE_24498,2
GENE_20589,GENE_24498,2
GENE_20848,GENE_24498,2
GENE_21802,GENE_24498,2
GENE_21857,GENE_24498,2
GENE_22084,GENE_24498,2
GENE_24182,GENE_24498,2
GENE_24314,GENE_24498,2
GENE_24599,GENE_24498,2
GENE_24827,GENE_24498,2
GENE_303413,GENE_24498,2
GENE_309361,GENE_24498,2
GENE_3565,GENE_24498,2
GENE_387177,GENE_24498,2
GENE_56458,GENE_24498,2
GENE_5743,GENE_24498,2
GENE_59086,GENE_24498,2
GENE_66824,GENE_24498,2
GENE_723886,GENE_24498,2
GENE_72508,GENE_24498,2
GENE_1956,GENE_24525,2
GENE_238,GENE_24525,2
GENE_29126,GENE_24525,2
GENE_5156,GENE_24525,2
GENE_5979,GENE_24525,2
GENE_17127,GENE_24577,2
GENE_17390,GENE_24577,2
GENE_22339,GENE_24577,2
GENE_22341,GENE_24577,2
GENE_59086,GENE_24577,2
GENE_15894,GENE_24590,2
GENE_25992,GENE_24590,2
GENE_3630,GENE_24590,2
GENE_3827,GENE_24590,2
GENE_116511,GENE_24599,2
GENE_11727,GENE_24599,2
GENE_24338,GENE_24599,2
GENE_24498,GENE_24599,2
GENE_24835,GENE_24599,2
GENE_24873,GENE_24599,2
GENE_4846,GENE_24599,2
GENE_70008,GENE_24599,2
GENE_1956,GENE_24605,2
GENE_238,GENE_24605,2
GENE_29126,GENE_24605,2
GENE_5156,GENE_24605,2
GENE_5979,GENE_24605,2
GENE_11727,GENE_24715,2
GENE_24179,GENE_24715,2
GENE_24338,GENE_24715,2
GENE_24873,GENE_24715,2
GENE_70008,GENE_24715,2
GENE_100314000,GENE_24768,2
GENE_24185,GENE_24768,2
GENE_25942,GENE_24768,2
GENE_3654,GENE_24768,2
GENE_4790,GENE_24768,2
GENE_50557,GENE_24768,2
GENE_54487,GENE_24768,2
GENE_7189,GENE_24768,2
GENE_925,GENE_24768,2
GENE_11651,GENE_24770,2
GENE_15978,GENE_24770,2
GENE_16153,GENE_24770,2
GENE_17523,GENE_24770,2
GENE_18033,GENE_24770,2
GENE_18126,GENE_24770,2
GENE_20310,GENE_24770,2
GENE_24451,GENE_24770,2
GENE_83619,GENE_24770,2
GENE_17127,GENE_24778,2
GENE_17390,GENE_24778,2
GENE_22339,GENE_24778,2
GENE_22341,GENE_24778,2
GENE_59086,GENE_24778,2
GENE_22042,GENE_24825,2
GENE_11651,GENE_24827,2
GENE_15978,GENE_24827,2
GENE_16153,GENE_24827,2
GENE_17523,GENE_24827,2
GENE_18033,GENE_24827,2
GENE_18126,GENE_24827,2
GENE_20296,GENE_24827,2
GENE_20310,GENE_24827,2
GENE_24179,GENE_24827,2
GENE_24451,GENE_24827,2
GENE_24498,GENE_24827,2
GENE_24835,GENE_24827,2
GENE_29197,GENE_24827,2
GENE_302668,GENE_24827,2
GENE_313831,GENE_24827,2
GENE_83619,GENE_24827,2
GENE_84353,GENE_24827,2
GENE_84426,GENE_24827,2
GENE_103226390,GENE_24835,2
GENE_116553,GENE_24835,2
GENE_116554,GENE_24835,2
GENE_116562,GENE_24835,2
GENE_1233,GENE_24835,2
GENE_12362,GENE_24835,2
GENE_13058,GENE_24835,2
GENE_1401,GENE_24835,2
GENE_1432,GENE_24835,2
GENE_15182,GENE_24835,2
GENE_15368,GENE_24835,2
GENE_15945,GENE_24835,2
GENE_16171,GENE_24835,2
GENE_16173,GENE_24835,2
GENE_16176,GENE_24835,2
GENE_17127,GENE_24835,2
GENE_17390,GENE_24835,2
GENE_18035,GENE_24835,2
GENE_19697,GENE_24835,2
GENE_20304,GENE_24835,2
GENE_207,GENE_24835,2
GENE_20848,GENE_24835,2
GENE_2147,GENE_24835,2
GENE_21802,GENE_24835,2
GENE_22084,GENE_24835,2
GENE_22339,GENE_24835,2
GENE_22341,GENE_24835,2
GENE_2308,GENE_24835,2
GENE_24314,GENE_24835,2
GENE_24599,GENE_24835,2
GENE_24827,GENE_24835,2
GENE_26416,GENE_24835,2
GENE_2920,GENE_24835,2
GENE_303413,GENE_24835,2
GENE_309361,GENE_24835,2
GENE_3383,GENE_24835,2
GENE_3558,GENE_24835,2
GENE_387177,GENE_24835,2
GENE_4780,GENE_24835,2
GENE_4843,GENE_24835,2
GENE_5340,GENE_24835,2
GENE_5594,GENE_24835,2
GENE_56458,GENE_24835,2
GENE_66824,GENE_24835,2
GENE_723886,GENE_24835,2
GENE_72508,GENE_24835,2
GENE_7412,GENE_24835,2
GENE_85480,GENE_24835,2
GENE_9622,GENE_24835,2
GENE_11421,GENE_24873,2
GENE_15368,GENE_24873,2
GENE_18024,GENE_24873,2
GENE_18033,GENE_24873,2
GENE_18104,GENE_24873,2
GENE_24599,GENE_24873,2
GENE_24715,GENE_24873,2
GENE_26198,GENE_24873,2
GENE_29560,GENE_24873,2
GENE_3630,GENE_24873,2
GENE_5972,GENE_24873,2
GENE_3559,GENE_24932,2
GENE_13482,GENE_24952,2
GENE_19016,GENE_24952,2
GENE_57027,GENE_24952,2
GENE_59272,GENE_24952,2
GENE_6868,GENE_24952,2
GENE_59272,GENE_25051,2
GENE_2740,GENE_25125,2
GENE_302668,GENE_25125,2
GENE_1591,GENE_25279,2
GENE_5414,GENE_25279,2
GENE_7421,GENE_25279,2
GENE_103226390,GENE_25325,2
GENE_114548,GENE_25325,2
GENE_11651,GENE_25325,2
GENE_17523,GENE_25325,2
GENE_18033,GENE_25325,2
GENE_18126,GENE_25325,2
GENE_20296,GENE_25325,2
GENE_20310,GENE_25325,2
GENE_207,GENE_25325,2
GENE_2308,GENE_25325,2
GENE_24451,GENE_25325,2
GENE_25716,GENE_25325,2
GENE_2920,GENE_25325,2
GENE_3383,GENE_25325,2
GENE_3596,GENE_25325,2
GENE_3627,GENE_25325,2
GENE_4780,GENE_25325,2
GENE_4843,GENE_25325,2
GENE_59086,GENE_25325,2
GENE_6045,GENE_25325,2
GENE_7412,GENE_25325,2
GENE_83619,GENE_25325,2
GENE_85480,GENE_25325,2
GENE_920,GENE_25325,2
GENE_925,GENE_25325,2
GENE_17127,GENE_25335,2
GENE_17390,GENE_25335,2
GENE_22339,GENE_25335,2
GENE_22341,GENE_25335,2
GENE_59086,GENE_25335,2
GENE_1636,GENE_25459,2
GENE_29260,GENE_25459,2
GENE_3630,GENE_25608,2
GENE_5563,GENE_25608,2
GENE_17127,GENE_25619,2
GENE_17390,GENE_25619,2
GENE_22339,GENE_25619,2
GENE_22341,GENE_25619,2
GENE_59086,GENE_25619,2
GENE_1513,GENE_25631,2
GENE_17127,GENE_25631,2
GENE_17390,GENE_25631,2
GENE_1869,GENE_25631,2
GENE_22339,GENE_25631,2
GENE_22341,GENE_25631,2
GENE_386583,GENE_25631,2
GENE_396424,GENE_25631,2
GENE_418983,GENE_25631,2
GENE_467,GENE_25631,2
GENE_7076,GENE_25631,2
GENE_7424,GENE_25631,2
GENE_7474_22418_81029_22419,GENE_25631,2
GENE_7474_81029,GENE_25631,2
GENE_81516,GENE_25631,2
GENE_1401,GENE_25647,2
GENE_3569,GENE_25647,2
GENE_7124,GENE_25647,2
GENE_925,GENE_25647,2
GENE_6404,GENE_25651,2
GENE_24180,GENE_25664,2
GENE_3569,GENE_25664,2
GENE_3630,GENE_25664,2
GENE_3952,GENE_25664,2
GENE_3953,GENE_25664,2
GENE_5465,GENE_25664,2
GENE_59272,GENE_25664,2
GENE_70008,GENE_25672,2
GENE_55041,GENE_25692,2
GENE_3440,GENE_25712,2
GENE_100009088,GENE_25716,2
GENE_25325,GENE_25716,2
GENE_3569,GENE_25716,2
GENE_3576,GENE_25716,2
GENE_3458,GENE_25721,2
GENE_3565,GENE_25721,2
GENE_11727,GENE_25728,2
